Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Pch_Haswell,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15
2024-04-17_19:24:15,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,800.4,800.0,800.0,800.0,806.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,2.0,1.0,1.0,3.5,1.0,1.5,1.0,1.0,6.0,1.0,0.5,0.0,0.5,4.4,0.0,0.0
2024-04-17_19:24:17,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,898.0,800.0,800.0,2100.0,885.3,800.0,800.0,800.0,800.0,983.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,0.5,1.0,2.5,3.4,0.5,1.0,1.5,0.5,2.5,0.0,0.0,0.0,0.5,3.9,0.5,0.0
2024-04-17_19:24:19,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,815.3,800.0,800.0,800.0,922.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,0.0,0.5,1.0,2.5,0.5,0.0,1.0,0.0,2.0,0.5,2.0,0.0,0.0,4.4,0.0,0.5
2024-04-17_19:24:21,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,858.4,800.0,800.0,800.0,1700.0,798.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,0.0,4.5,0.0,3.4,1.0,2.0,1.0,1.5,4.9,1.0,1.5,0.0,0.5,3.9,0.5,0.0
2024-04-17_19:24:24,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,807.3,800.0,800.0,800.0,800.0,1159.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,1.0,5.4,2.0,1.9,3.4,1.0,1.5,0.5,0.0,0.0,0.5,0.0,0.5,4.4,0.0,1.0
2024-04-17_19:24:26,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,815.3,800.0,800.0,800.0,800.0,1044.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,5.4,0.5,0.0
2024-04-17_19:24:28,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,806.3,800.0,800.0,800.0,800.0,900.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,5.9,2.5,1.5,2.0,3.4,2.5,3.0,0.0,2.9,2.5,0.0,0.5,0.5,4.9,0.5,2.0
2024-04-17_19:24:30,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,813.6,800.0,800.0,800.0,800.0,1017.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,4.9,1.0,1.5,0.5,3.0,0.5,0.0,2.5,0.0,1.0,1.0,1.0,0.0,4.4,1.0,0.0
2024-04-17_19:24:32,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,824.6,800.0,800.0,800.0,800.0,893.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,0.9,0.5,0.0,2.0,0.5,3.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,3.9,0.5,0.5
2024-04-17_19:24:34,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,823.9,800.0,800.0,800.0,1089.7,883.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,2.4,13.4,2.5,2.9,1.5,2.9,1.5,4.4,1.0,0.0,0.5,0.5,1.5,1.0,4.4,0.5,1.0
2024-04-17_19:24:36,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,801.8,800.0,800.0,800.0,800.0,806.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,822.2,800.0,800.0,0.6,0.0,0.0,0.0,0.5,2.9,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0
2024-04-17_19:24:38,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,854.1,800.0,800.0,800.0,800.0,1113.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.5,0.0,1.0,0.5,4.4,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.5
2024-04-17_19:24:40,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,816.4,800.0,800.0,800.0,800.0,1062.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,4.4,4.4,3.0,1.5,3.0,1.5,0.5,1.5,4.4,1.5,0.5,1.5,0.5,4.4,0.0,0.0
2024-04-17_19:24:42,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,807.2,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.6,0.0,1.0,0.0,0.0,2.9,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,4.4,0.0,0.0
2024-04-17_19:24:44,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,817.7,800.0,800.0,800.0,800.0,1082.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,0.5,2.4,1.5,2.0,2.5,0.5,1.5,0.0,4.9,0.0,1.0,0.0,2.0,3.9,1.0,0.5
2024-04-17_19:24:46,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,828.8,800.0,800.0,800.0,1060.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,1.6,0.0,0.5,2.0,1.0,2.5,1.5,0.5,0.5,8.5,0.5,0.0,0.5,1.5,4.0,0.5,1.0
2024-04-17_19:24:48,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,813.4,800.0,800.0,800.0,813.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,0.9,1.5,0.0,0.0,2.9,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.9,0.5,0.5
2024-04-17_19:24:50,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,858.1,867.2,800.0,800.0,1200.0,930.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1200.0,800.0,800.0,1.4,0.0,0.0,0.5,3.9,0.5,3.9,0.0,0.0,4.9,1.5,0.5,0.0,0.0,5.8,0.5,1.5
2024-04-17_19:24:52,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,1066.3,2000.0,800.0,1700.0,802.3,1700.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1700.0,1.7,0.5,1.0,1.5,1.0,3.4,1.0,2.0,1.5,8.8,1.0,0.0,0.5,0.5,3.9,0.0,0.5
2024-04-17_19:24:54,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,835.6,800.0,800.0,800.0,1200.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,969.3,800.0,800.0,1.3,0.5,1.5,0.0,4.9,0.0,0.5,0.0,0.0,5.8,0.5,0.5,1.0,1.0,4.9,0.5,0.0
2024-04-17_19:24:56,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,933.4,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,1700.0,800.0,800.0,800.0,800.0,1134.4,800.0,800.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,2.5,0.5,0.5,0.0,0.5,0.0,1.0,7.4,0.0,0.5
2024-04-17_19:24:58,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,43.0,42.9,42.9,66.5,872.5,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1059.4,800.0,800.0,2.1,0.5,1.5,2.5,2.0,0.5,3.0,1.0,1.5,9.4,1.0,0.0,0.5,1.5,7.8,0.0,0.5
2024-04-17_19:25:00,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,800.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,807.9,800.0,800.0,1.2,0.0,0.0,0.0,3.4,0.0,0.0,1.0,0.5,5.4,0.0,0.0,0.5,0.0,6.9,0.5,1.0
2024-04-17_19:25:02,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,821.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1136.1,800.0,800.0,1.1,2.5,0.5,0.5,0.5,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.8,0.5,0.5
2024-04-17_19:25:04,43.0,43.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,66.5,819.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1109.4,800.0,800.0,2.1,0.0,0.5,3.0,1.5,0.0,1.0,1.0,0.5,14.2,1.5,0.5,2.9,0.5,7.4,0.0,0.0
2024-04-17_19:25:06,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,811.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,980.1,800.0,800.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,7.3,0.5,0.5
2024-04-17_19:25:08,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,815.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1046.8,800.0,800.0,1.1,1.5,0.5,1.0,0.0,2.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.4,0.0,1.0
2024-04-17_19:25:10,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,804.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,871.9,800.0,800.0,2.4,0.0,0.5,2.0,4.4,0.0,1.0,1.5,3.4,12.9,1.5,0.0,0.0,1.0,7.4,1.0,1.5
2024-04-17_19:25:12,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,817.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1076.7,800.0,800.0,0.8,0.0,0.5,1.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0
2024-04-17_19:25:15,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,873.6,800.0,1027.5,800.0,798.2,1300.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,1.2,0.0,0.0,0.0,1.4,1.0,1.5,0.0,0.0,5.3,0.0,1.9,1.5,0.0,7.2,0.0,0.0
2024-04-17_19:25:17,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,863.4,800.0,800.0,800.0,1517.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1097.4,800.0,800.0,1.7,1.5,5.8,2.0,5.4,0.5,2.0,0.0,0.5,4.9,0.0,0.0,0.0,1.0,3.9,0.5,0.5
2024-04-17_19:25:19,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,810.9,800.0,800.0,800.0,974.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,1.0,0.5,0.0,3.0,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.5
2024-04-17_19:25:21,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,807.3,800.0,800.0,800.0,917.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.3,0.0,0.0,1.0,3.9,0.0,0.0,0.5,0.5,4.9,0.5,0.5,1.5,0.0,4.9,0.0,0.0
2024-04-17_19:25:23,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,834.5,800.0,800.0,800.0,1051.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,1.8,0.0,1.5,1.5,4.4,0.5,1.0,1.0,1.5,9.8,1.0,2.0,1.5,1.0,3.9,0.5,0.0
2024-04-17_19:25:25,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,822.5,800.0,800.0,800.0,1159.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,4.9,0.5,3.0,1.0,0.0,3.9,1.0,0.5
2024-04-17_19:25:27,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,799.9,800.0,800.0,800.0,798.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,1.0,1.0,0.5,3.0,0.5,1.5,1.5,2.9,1.0,0.0,0.0,0.0,0.5,4.4,0.0,0.5
2024-04-17_19:25:29,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,808.0,800.0,800.0,800.0,927.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,0.0,3.4,2.0,5.4,1.5,2.0,2.0,2.5,6.0,1.0,0.0,0.0,1.0,3.5,0.5,0.5
2024-04-17_19:25:31,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,813.2,800.0,800.0,800.0,1010.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,0.0,1.0,2.5,2.0,0.0,0.5,1.5,0.0,4.9,0.0,0.0,0.5,0.0,4.9,0.5,0.5
2024-04-17_19:25:33,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,819.6,800.0,900.0,800.0,813.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,1.0,1.5,1.0,0.5,3.4,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,4.4,0.5,0.0
2024-04-17_19:25:35,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,803.8,800.0,800.0,800.0,860.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.2,0.0,1.0,3.0,3.9,0.5,1.5,1.0,1.5,12.9,1.5,0.0,2.0,1.5,4.9,0.0,0.0
2024-04-17_19:25:37,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,812.8,800.0,800.0,800.0,1004.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,0.0,0.0,0.5,2.5,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,4.9,0.5,0.0
2024-04-17_19:25:39,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,833.7,800.0,800.0,800.0,1038.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,0.9,0.5,0.5,0.5,2.5,0.5,1.0,1.5,1.0,0.5,0.5,0.5,0.5,0.5,4.4,0.0,0.5
2024-04-17_19:25:41,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,825.0,800.0,800.0,800.0,900.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,2.1,0.0,7.4,2.5,4.4,0.5,1.5,0.5,1.0,6.9,1.0,3.4,0.5,0.5,4.4,0.5,0.5
2024-04-17_19:25:43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,802.0,800.0,800.0,800.0,831.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.0,0.0,0.0,2.5,0.0,1.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,4.4,0.0,0.0
2024-04-17_19:25:45,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,810.5,800.0,800.0,800.0,968.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.2,0.0,0.0,1.0,2.5,0.5,0.5,0.0,0.5,4.9,1.5,0.5,3.0,0.0,4.5,0.0,0.0
2024-04-17_19:25:47,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0,42.9,42.9,66.5,935.1,800.0,800.0,1700.0,1162.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1700.0,800.0,2.0,5.9,0.5,1.0,5.4,1.5,2.0,1.0,1.0,3.4,2.0,0.0,0.0,1.0,5.4,1.0,0.5
2024-04-17_19:25:49,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,847.5,800.0,800.0,800.0,1359.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,0.9,1.0,0.0,0.5,3.9,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,4.4,0.0,1.5
2024-04-17_19:25:51,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,827.0,800.0,800.0,800.0,1031.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,800.0,800.0,1.1,5.4,0.0,1.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,4.4,0.0,0.0
2024-04-17_19:25:53,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,936.1,800.0,800.0,800.0,978.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1000.0,1700.0,1700.0,1.7,8.0,1.0,1.0,3.4,1.5,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.4,0.0,0.0
2024-04-17_19:25:55,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,66.5,821.8,800.0,800.0,800.0,985.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,963.5,800.0,800.0,1.1,2.9,0.5,0.0,4.4,0.0,1.0,1.0,2.5,0.5,0.0,0.0,0.0,0.5,3.0,0.5,0.5
2024-04-17_19:25:57,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,844.6,800.0,1500.0,800.0,813.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,1.0,1.0,0.5,3.9,1.5,4.4,0.5,0.5,0.5,0.5,1.0,0.0,0.0,3.9,1.0,1.5
2024-04-17_19:25:59,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.9,42.9,66.5,818.0,800.0,800.0,800.0,892.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,8.9,0.0,2.5,3.5,1.5,0.5,0.5,1.0,0.0,2.0,1.0,0.0,1.0,4.4,0.5,0.5
2024-04-17_19:26:01,43.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,799.9,800.0,800.0,800.0,798.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,4.9,2.0,1.5,2.9,2.0,2.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,4.9,1.0,0.5
2024-04-17_19:26:03,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,873.5,800.0,800.0,800.0,1075.9,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,1.5,0.0,1.0,3.4,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.5
2024-04-17_19:26:05,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,1047.1,798.2,800.0,2100.0,1995.8,800.0,957.9,800.0,800.0,800.0,1090.1,800.0,2100.0,800.0,800.0,800.0,800.0,2.0,12.9,0.0,1.5,2.5,1.0,3.4,0.0,1.5,0.5,1.0,0.0,2.5,0.0,4.4,1.0,0.5
2024-04-17_19:26:07,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,804.0,800.0,800.0,800.0,805.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,1.5,0.0,1.0,2.5,0.5,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.9,1.0,0.0
2024-04-17_19:26:10,43.0,43.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,66.5,832.0,800.0,800.0,800.0,1200.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,910.3,0.8,0.0,0.0,1.5,3.4,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,4.4,0.0,0.5
2024-04-17_19:26:12,43.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,42.9,42.9,66.5,822.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1160.7,2.2,10.0,1.0,0.5,0.5,1.5,1.5,6.4,1.0,2.0,1.0,1.5,0.5,0.5,4.9,0.5,3.4
2024-04-17_19:26:14,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,826.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1229.2,0.9,1.0,0.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.4,0.5,2.5
2024-04-17_19:26:16,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,954.2,2100.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,1995.3,0.9,1.0,0.5,0.0,0.0,0.0,1.5,3.4,0.5,0.0,0.5,0.0,0.0,0.0,4.4,0.5,2.9
2024-04-17_19:26:18,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,821.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1151.0,2.1,4.4,4.9,1.5,1.0,1.0,2.5,10.9,1.5,1.0,1.5,1.0,0.5,0.5,0.0,0.5,2.0
2024-04-17_19:26:20,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,822.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1154.2,0.7,0.0,4.9,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2024-04-17_19:26:22,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,821.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1143.1,1.3,1.0,5.4,0.0,0.0,0.5,1.0,4.9,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,3.9
2024-04-17_19:26:24,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,852.6,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,842.2,800.0,800.0,800.0,800.0,800.0,800.0,1300.0,1.8,2.0,5.4,1.5,1.5,1.5,2.0,2.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,5.9,2.0
2024-04-17_19:26:26,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,842.6,800.0,800.0,800.0,813.5,800.0,800.0,800.0,800.0,1480.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,1.0,4.5,3.0,1.0,1.0,2.5,0.0,0.0,3.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0
2024-04-17_19:26:28,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,799.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,6.8,5.4,1.0,1.0,1.0,6.4,0.5,1.0,3.9,1.0,0.5,0.0,0.0,0.0,0.0,1.5
2024-04-17_19:26:30,43.0,43.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,42.9,42.9,66.5,841.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1456.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,9.0,0.0,1.5,2.4,2.5,1.0,2.0,1.0,3.4,4.9,1.0,0.0,0.5,1.5,0.0,0.0
2024-04-17_19:26:32,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.9,42.9,66.5,827.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1042.6,1000.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,4.9,0.0,0.5,2.0,1.0,1.5,0.0,2.0,2.0,4.9,1.0,0.5,0.0,2.9,0.5,0.0
